 is spam,in html_False,in html_True, has emoji_False, has emoji_True, sent to list_False, sent to list_True, from .com_False, from .com_True, has my name_False, has my name_True, has sig_False, has sig_True
False,0.41304347826086957,0.5869565217391305,0.8526570048309179,0.1473429951690821,0.6884057971014492,0.3115942028985507,0.7246376811594203,0.2753623188405797,0.39855072463768115,0.6014492753623188,0.6763285024154589,0.32367149758454106
True,0.2441860465116279,0.7558139534883721,0.8023255813953488,0.19767441860465115,0.9302325581395349,0.06976744186046512,0.2558139534883721,0.7441860465116279,0.6511627906976745,0.3488372093023256,0.3372093023255814,0.6627906976744186
